casualty_group,killed,injured,total_casualties,proportion_killed
15431,0,0,0,NA
15432,21,15,36,0.5833333333333334
15433,0,1,1,0
15434,2,0,2,1
15435,0,0,0,NA
15436,3,0,3,1
15437,0,0,0,NA
15438,0,2,2,0
15439,0,0,0,NA
15440,0,0,0,NA
15441,0,0,0,NA
15442,0,0,0,NA
15443,0,0,0,NA
15444,0,0,0,NA
15445,0,0,0,NA
15446,0,0,0,NA
15447,0,0,0,NA
15448,0,0,0,NA
15449,0,0,0,NA
15450,0,0,0,NA
15451,0,0,0,NA
15452,0,0,0,NA
15453,0,0,0,NA
15454,0,0,0,NA
15455,1,21,22,0.045454545454545456
15456,646,2788,3434,0.18811881188118812
15457,0,0,0,NA
15458,0,0,0,NA
15459,0,0,0,NA
15460,0,0,0,NA
15461,0,0,0,NA
15462,0,0,0,NA
15463,4,17,21,0.19047619047619047
15464,0,0,0,NA
15465,0,0,0,NA
15466,0,8,8,0
15467,0,0,0,NA
15468,0,0,0,NA
15469,1,0,1,1
15470,NA,NA,NA,NA
15471,0,0,0,NA
15472,0,0,0,NA
15473,0,0,0,NA
15474,0,0,0,NA
15475,0,0,0,NA
15476,0,0,0,NA
15477,4,0,4,1
15478,0,0,0,NA
15479,0,0,0,NA
15480,2,3,5,0.4
15481,0,3,3,0
15482,0,0,0,NA
15483,0,0,0,NA
15484,0,0,0,NA
15485,0,0,0,NA
15486,0,0,0,NA
15487,0,0,0,NA
15488,0,0,0,NA
15489,0,0,0,NA
15490,0,0,0,NA
15491,0,0,0,NA
15492,0,0,0,NA
15493,1,2,3,0.3333333333333333
15494,0,0,0,NA
15495,0,0,0,NA
15496,20,30,40,0.5
15497,0,0,0,NA
15498,0,0,0,NA
15499,0,0,0,NA
15500,0,16,16,0
15501,0,0,0,NA
15502,0,0,0,NA
15503,0,0,0,NA
15504,0,0,0,NA
15505,0,0,0,NA
15506,0,0,0,NA
15507,0,1,1,0
15508,0,0,0,NA
15509,0,0,0,NA
15510,0,0,0,NA
15511,0,0,0,NA
15512,0,0,0,NA
15513,0,8,8,0
15514,0,0,0,NA
15515,0,1,1,0
15516,0,19,19,0
15517,0,0,0,NA
15518,1,3,4,0.25
15519,0,0,0,NA
15520,0,2,2,0
15521,0,0,0,NA
15522,0,0,0,NA
15523,0,0,0,NA
15524,0,0,0,NA
15525,0,0,0,NA
15526,1,2,3,0.3333333333333333
15527,0,0,0,NA
15528,0,0,0,NA
15529,0,0,0,NA
15530,0,0,0,NA
15531,0,0,0,NA
15532,0,0,0,NA
15533,0,0,0,NA
15534,4,1,5,0.8
15535,0,0,0,NA
15536,0,0,0,NA
15537,0,0,0,NA
15538,0,0,0,NA
15539,0,0,0,NA
15540,0,0,0,NA
15541,11,5,16,0.6875
15542,0,0,0,NA
15543,0,0,0,NA
15544,0,3,3,0
15545,0,0,0,NA
15546,0,0,0,NA
15547,0,0,0,NA
15548,0,0,0,NA
15549,0,0,0,NA
15550,0,0,0,NA
15551,0,0,0,NA
15552,2,32,34,0.058823529411764705
15553,0,0,0,NA
15554,0,0,0,NA
15555,0,0,0,NA
15556,0,0,0,NA
15557,0,0,0,NA
15558,0,0,0,NA
15559,0,0,0,NA
15560,32,91,123,0.2601626016260163
15561,83,160,243,0.34156378600823045
15562,0,0,0,NA
15563,0,4,4,0
15564,0,1,1,0
15565,0,0,0,NA
15566,0,0,0,NA
15567,0,0,0,NA
15568,0,0,0,NA
15569,0,7,7,0
15570,0,0,0,NA
15571,0,0,0,NA
15572,0,0,0,NA
15573,0,0,0,NA
15574,0,0,0,NA
15575,1,6,7,0.14285714285714285
15576,0,0,0,NA
15577,0,0,0,NA
15578,0,0,0,NA
15579,0,0,0,NA
15580,0,0,0,NA
15581,0,0,0,NA
15582,0,0,0,NA
15583,NA,NA,NA,NA
15584,5,43,48,0.10416666666666667
15585,0,0,0,NA
15586,0,0,0,NA
15587,0,0,0,NA
15588,0,0,0,NA
15589,0,0,0,NA
15590,0,0,0,NA
15591,0,0,0,NA
15592,0,0,0,NA
15593,0,0,0,NA
15594,0,0,0,NA
15595,0,0,0,NA
15596,0,2,2,0
15597,0,0,0,NA
15598,0,0,0,NA
15599,NA,NA,NA,NA
15600,0,0,0,NA
15601,0,0,0,NA
15602,0,0,0,NA
15603,2,5,7,0.2857142857142857
15604,0,0,0,NA
15605,0,0,0,NA
15606,0,0,0,NA
15607,0,0,0,NA
15608,5,7,0,NA
15609,0,0,0,NA
15610,9,33,42,0.21428571428571427
15611,0,1,1,0
15612,0,0,0,NA
15613,0,0,0,NA
15614,0,0,0,NA
15615,0,0,0,NA
15616,0,0,0,NA
15617,0,0,0,NA
15618,0,0,0,NA
15619,0,0,0,NA
15620,0,6,6,0
15621,5,NA,5,1
15622,0,0,0,NA
15623,0,0,0,NA
15624,0,0,0,NA
15625,0,0,0,NA
15626,0,0,0,NA
15627,0,0,0,NA
15628,0,0,0,NA
15629,0,0,0,NA
15630,0,0,0,NA
15631,0,0,0,NA
15632,0,0,0,NA
15633,0,0,0,NA
15634,0,0,0,NA
15635,0,0,0,NA
15636,1,3,4,0.25
15637,0,0,0,NA
15638,0,0,0,NA
15639,0,0,0,NA
15640,0,0,0,NA
15641,1,2,3,0.3333333333333333
15642,0,0,0,NA
15643,0,0,0,NA
15644,0,0,0,NA
15645,0,0,0,NA
15646,0,0,0,NA
15647,0,8,8,0
15648,0,0,0,NA
15649,0,0,0,NA
15650,0,0,0,NA
15651,0,0,0,NA
15652,0,0,0,NA
15653,0,0,0,NA
15654,0,0,0,NA
15655,0,0,0,NA
15656,0,0,0,NA
15657,0,3,3,0
15658,0,0,0,NA
15659,0,0,0,NA
15660,0,0,0,NA
15661,0,2,2,0
15662,0,1,1,0
15663,0,0,0,NA
15664,5,2,7,0.7142857142857143
15665,0,0,0,NA
15666,0,0,0,NA
15667,0,11,11,0
15668,0,0,0,NA
15669,0,0,0,NA
15670,0,0,0,NA
15671,NA,NA,NA,NA
15672,0,0,0,NA
15673,0,0,0,NA
15674,10,30,40,0.25
15675,0,0,0,NA
15676,0,0,0,NA
15677,0,0,0,NA
15678,0,0,0,NA
15679,0,0,0,NA
15680,NA,NA,NA,NA
15681,0,0,0,NA
15682,1,3,4,0.25
15683,0,0,0,NA
15684,0,0,0,NA
15685,0,0,0,NA
15686,NA,NA,1,NA
15687,0,0,0,NA
15688,0,0,0,NA
15689,1,3,4,0.25
15690,0,0,0,NA
15691,0,1,1,0
15692,0,1,1,0
15693,9,12,21,0.42857142857142855
15694,0,0,0,NA
15695,0,0,0,NA
15696,0,0,0,NA
15697,0,0,0,NA
15698,0,0,0,NA
15699,0,0,0,NA
15700,0,0,0,NA
15701,0,0,0,NA
15702,0,0,0,NA
15703,0,30,30,0
15704,0,0,0,NA
15705,0,0,0,NA
15706,0,0,0,NA
15707,0,0,0,NA
15708,0,0,0,NA
15709,1,3,4,0.25
15710,0,0,0,NA
15711,0,0,0,NA
15712,0,0,0,NA
15713,0,0,0,NA
15714,0,0,0,NA
15715,13,43,56,0.23214285714285715
15716,0,0,0,NA
15717,0,0,0,NA
15718,0,0,0,NA
15719,0,6,6,0
15720,0,0,0,NA
15721,0,0,0,NA
15722,0,0,0,NA
15723,0,0,0,NA
15724,0,0,0,NA
15725,0,0,0,NA
15726,0,0,0,NA
15727,0,0,0,NA
15728,0,0,0,NA
15729,0,0,0,NA
15730,0,0,0,NA
15731,0,0,0,NA
15732,0,0,0,NA
15733,0,0,0,NA
15734,0,0,0,NA
15735,1,23,24,0.041666666666666664
15736,0,0,0,NA
15737,0,0,0,NA
15738,0,2,2,0
15739,0,0,0,NA
15740,0,0,0,NA
15741,0,0,0,NA
15742,0,0,0,NA
15743,0,0,0,NA
15744,0,0,0,NA
15745,0,0,0,NA
15746,0,0,0,NA
15747,0,0,0,NA
15748,12,30,42,0.2857142857142857
15749,0,0,0,NA
15750,0,0,0,NA
15751,0,0,0,NA
15752,0,0,0,NA
15753,0,0,0,NA
15754,0,0,0,NA
15755,13,35,48,0.2708333333333333
15756,4,2,6,0.6666666666666666
15757,NA,NA,NA,NA
15758,0,0,0,NA
15759,0,0,0,NA
15760,0,NA,NA,NA
15761,0,0,0,NA
15762,0,0,0,NA
15763,0,0,0,NA
15764,NA,NA,NA,NA
15765,0,0,0,NA
15766,0,0,0,NA
15767,0,0,0,NA
15768,0,0,0,NA
15769,0,0,0,NA
15770,0,0,0,NA
15771,1,0,1,1
15772,0,0,0,NA
15773,0,0,0,NA
15774,0,0,0,NA
15775,0,0,0,NA
15776,0,0,0,NA
15777,0,0,0,NA
15778,0,0,0,NA
15779,4,0,4,1
15780,0,0,0,NA
15781,0,0,0,NA
15782,0,0,0,NA
15783,0,0,0,NA
15784,0,0,0,NA
15785,0,0,0,NA
15786,0,0,0,NA
15787,0,0,0,NA
15788,0,1,1,0
15789,0,0,0,NA
15790,0,0,0,NA
15791,0,0,0,NA
15792,0,1,1,0
15793,0,0,0,NA
15794,0,0,0,NA
15795,17,43,60,0.2833333333333333
15796,1,1,2,0.5
15797,3,3,6,0.5
15798,0,0,0,NA
15799,0,0,0,NA
15800,0,0,0,NA
15801,0,0,0,NA
15802,0,0,0,NA
15803,0,0,0,NA
15804,0,0,0,NA
15805,0,0,0,NA
15806,0,0,0,NA
15807,0,1,1,0
15808,0,0,0,NA
15809,0,0,0,NA
15810,0,0,0,NA
15811,0,0,0,NA
15812,0,0,0,NA
15813,44,180,224,0.19642857142857142
15814,0,0,0,NA
15815,0,0,0,NA
15816,0,0,0,NA
15817,0,0,0,NA
15818,0,0,0,NA
15819,0,0,0,NA
15820,0,2,2,0
15821,0,0,0,NA
15822,0,0,0,NA
15823,0,0,0,NA
15824,8,3,11,0.7272727272727273
15825,0,0,0,NA
15826,42,125,167,0.25149700598802394
15827,11,10,21,0.5238095238095238
15828,0,0,0,NA
15829,23,15,38,0.6052631578947368
15830,0,4,4,0
15831,0,1,1,0
15832,0,1,1,0
15833,0,0,0,NA
15834,0,0,0,NA
15835,0,0,0,NA
15836,0,9,9,0
15837,0,0,0,NA
15838,0,0,0,NA
15839,0,0,0,NA
15840,0,0,0,NA
15841,0,0,0,NA
15842,NA,NA,1,NA
15843,0,0,0,NA
15844,0,0,0,NA
15845,0,0,0,NA
15846,0,0,0,NA
15847,0,0,0,NA
15848,1,4,5,0.2
15849,0,0,0,NA
15850,0,2,2,0
15851,0,0,0,NA
15852,0,0,0,NA
15853,0,0,0,NA
15854,0,0,0,NA
15855,0,0,0,NA
15856,0,0,0,NA
15857,0,0,0,NA
15858,0,0,0,NA
15859,0,1,1,0
15860,0,0,0,NA
15861,0,0,0,NA
15862,0,0,0,NA
15863,0,0,0,NA
15864,0,0,0,NA
15865,0,0,0,NA
15866,0,0,0,NA
15867,0,0,0,NA
15868,0,0,0,NA
15869,0,2,2,0
15870,0,0,0,NA
15871,0,0,0,NA
15872,0,6,6,0
15873,0,0,0,NA
15874,0,0,0,NA
15875,3,5,8,0.375
15876,12,73,85,0.1411764705882353
15877,0,0,0,NA
15878,0,10,10,0
15879,0,0,0,NA
15880,NA,NA,NA,NA
15881,4,0,4,1
15882,0,0,0,NA
15883,0,3,3,0
15884,0,0,0,NA
15885,0,0,0,NA
15886,0,0,0,NA
15887,0,4,4,0
15888,0,0,0,NA
15889,0,1,1,0
15890,1,0,1,1
15891,0,0,0,NA
15892,0,0,0,NA
15893,0,0,0,NA
15894,0,0,0,NA
15895,0,0,0,NA
15896,0,0,0,NA
15897,0,5,5,0
15898,0,2,2,0
15899,0,0,0,NA
15900,0,3,3,0
15901,0,0,0,NA
15902,0,0,0,NA
15903,0,0,0,NA
15904,0,0,0,NA
15905,0,0,0,NA
15906,0,0,0,NA
15907,0,0,0,NA
15908,0,0,0,NA
15909,0,0,0,NA
15910,0,0,0,NA
15911,0,0,0,NA
15912,0,0,0,NA
15913,0,0,0,NA
15914,0,0,0,NA
15915,0,0,0,NA
15916,0,0,0,NA
15917,0,0,0,NA
15918,0,0,0,NA
15919,0,0,0,NA
15920,0,0,0,NA
15921,0,0,0,NA
15922,0,0,0,NA
15923,0,0,0,NA
15924,0,0,0,NA
15925,0,0,0,NA
15926,0,0,0,NA
15927,0,0,0,NA
15928,0,0,0,NA
15929,0,0,0,NA
15930,0,0,0,NA
15931,0,0,0,NA
15932,0,0,0,NA
15933,0,0,0,NA
15934,0,0,0,NA
15935,0,0,0,NA
15936,0,0,0,NA
15937,4,5,9,0.4444444444444444
15938,0,0,0,NA
15939,0,1,1,0
15940,0,0,0,NA
15941,0,0,0,NA
15942,1,0,1,1
15943,0,15,15,0
15944,0,0,0,NA
15945,0,1,1,0
15946,0,0,0,NA
15947,0,0,0,NA
15948,0,12,12,0
15949,0,0,0,NA
15950,0,0,0,NA
15951,0,0,0,NA
15952,0,0,0,NA
15953,0,0,0,NA
15954,0,0,0,NA
15955,0,0,0,NA
15956,0,1,1,0
15957,0,0,0,NA
15958,9,25,34,0.2647058823529412
15959,0,0,0,NA
15960,0,0,0,NA
15961,0,0,0,NA
15962,0,0,0,NA
15963,0,0,0,NA
15964,NA,0,NA,NA
15965,0,0,0,NA
15966,5,6,11,0.45454545454545453
15967,2,0,2,1
15968,0,0,0,NA
15969,0,0,0,NA
15970,0,0,0,NA
15971,0,0,0,NA
15972,0,0,0,NA
15973,9,7,16,0.5625
15974,0,0,0,NA
15975,0,0,0,NA
15976,0,0,0,NA
15977,16,11,27,0.5925925925925926
15978,3,1,4,0.75
15979,0,0,0,NA
15980,0,0,0,NA
15981,0,0,0,NA
15982,NA,NA,4,NA
15983,0,1,1,0
15984,NA,NA,NA,NA
15985,NA,NA,NA,NA
15986,NA,NA,NA,NA
15987,0,0,0,NA
15988,0,0,0,NA
15989,12,71,83,0.14457831325301204
15990,1,4,5,0.2
15991,0,0,0,NA
15992,0,0,0,NA
15993,0,0,0,NA
15994,0,0,0,NA
15995,0,0,0,NA
15996,14,35,49,0.2857142857142857
15997,0,0,0,NA
15998,0,0,0,NA
15999,0,2,2,0
16000,0,0,0,NA
16001,0,0,0,NA
16002,0,0,0,NA
16003,0,0,0,NA
16004,6,9,15,0.4
16005,0,0,0,NA
16006,0,0,0,NA
16007,0,0,0,NA
16008,0,0,0,NA
16009,0,0,0,NA
16010,0,0,0,NA
16011,0,0,0,NA
16012,0,0,0,NA
16013,0,0,0,NA
16014,4,42,46,0.08695652173913043
16015,0,0,0,NA
16016,0,0,0,NA
16017,0,0,0,NA
16018,NA,NA,NA,NA
16019,0,0,0,NA
16020,13,7,20,0.65
16021,0,0,0,NA
16022,0,0,0,NA
16023,0,0,0,NA
16024,0,2,2,0
16025,1,0,1,1
16026,0,0,0,NA
16027,0,0,0,NA
16028,0,1,1,0
16029,0,0,0,NA
16030,3,15,18,0.16666666666666666
16031,9,10,19,0.47368421052631576
16032,1,0,0,NA
16033,0,0,0,NA
16034,0,0,0,NA
16035,0,0,0,NA
16036,0,0,0,NA
16037,0,0,0,NA
16038,0,0,0,NA
16039,0,0,0,NA
16040,0,0,0,NA
16041,0,0,0,NA
16042,0,1,1,0
16043,0,0,0,NA
16044,0,0,0,NA
16045,0,0,0,NA
16046,0,0,0,NA
16047,2,3,5,0.4
16048,0,0,0,NA
16049,0,0,0,NA
16050,0,0,0,NA
16051,0,0,0,NA
16052,0,0,0,NA
16053,2,17,19,0.10526315789473684
16054,1,15,16,0.0625
16055,0,0,0,NA
16056,0,0,0,NA
16057,0,0,0,NA
16058,0,0,0,NA
16059,NA,NA,NA,NA
16060,0,0,0,NA
16061,0,0,0,NA
16062,0,0,0,NA
16063,0,0,0,NA
16064,0,0,0,NA
16065,0,0,0,NA
16066,0,0,0,NA
16067,0,0,0,NA
16068,0,0,0,NA
16069,0,4,4,0
16070,0,0,0,NA
16071,4,12,16,0.25
16072,0,0,0,NA
16073,1,4,5,0.2
16074,0,1,1,0
16075,2,3,5,0.4
16076,0,1,1,0
16077,0,0,0,NA
16078,0,0,0,NA
16079,0,0,0,NA
16080,0,0,0,NA
16081,0,0,0,NA
16082,0,1,1,0
16083,0,0,0,NA
16084,0,0,0,NA
16085,0,0,0,NA
16086,0,0,0,NA
16087,0,0,0,NA
16088,0,0,0,NA
16089,0,0,0,NA
16090,0,0,0,NA
16091,0,0,0,NA
16092,0,0,0,NA
16093,1,2,3,0.3333333333333333
16094,0,3,3,0
16095,0,6,6,0
16096,0,0,0,NA
16097,0,0,0,NA
16098,0,0,0,NA
16099,0,0,0,NA
16100,0,0,0,NA
16101,0,0,0,NA
16102,0,0,0,NA
16103,0,0,0,NA
16104,0,0,0,NA
16105,7,68,75,0.09333333333333334
16106,0,0,0,NA
16107,0,0,0,NA
16108,0,0,0,NA
16109,0,0,0,NA
16110,0,0,0,NA
16111,0,0,0,NA
16112,0,0,0,NA
16113,0,0,0,NA
16114,0,0,0,NA
16115,0,0,0,NA
16116,0,0,0,NA
16117,0,0,0,NA
16118,0,0,0,NA
16119,0,0,0,NA
16120,0,0,0,NA
16121,1,NA,1,1
16122,0,0,0,NA
16123,0,0,0,NA
16124,0,0,0,NA
16125,0,0,0,NA
16126,0,0,0,NA
16127,0,0,0,NA
16128,0,0,0,NA
16129,0,0,0,NA
16130,0,0,0,NA
16131,0,0,0,NA
16132,15,91,106,0.14150943396226415
16133,0,1,1,0
16134,11,50,61,0.18032786885245902
16135,0,0,0,NA
16136,0,0,0,NA
16137,0,0,0,NA
16138,5,6,11,0.45454545454545453
16139,0,0,0,NA
16140,6,5,11,0.5454545454545454
16141,0,0,0,NA
16142,0,1,1,0
16143,1,0,1,1
16144,0,0,0,NA
16145,0,0,0,NA
16146,0,0,0,NA
16147,1,22,23,0.043478260869565216
16148,0,0,0,NA
16149,NA,NA,NA,NA
16150,0,0,0,NA
16151,0,13,13,0
16152,1,1,2,0.5
16153,0,0,0,NA
16154,0,0,0,NA
16155,NA,NA,NA,NA
16156,0,0,0,NA
16157,0,0,0,NA
16158,0,0,0,NA
16159,0,0,0,NA
16160,NA,NA,NA,NA
16161,0,8,8,0
16162,0,0,0,NA
16163,0,0,0,NA
16164,0,0,0,NA
16165,0,0,0,NA
16166,0,3,3,0
16167,0,0,0,NA
16168,0,1,1,0
16169,0,3,3,0
16170,0,0,0,NA
16171,0,0,0,NA
16172,0,0,0,NA
16173,0,0,0,NA
16174,0,0,0,NA
16175,1,1,2,0.5
16176,0,0,0,NA
16177,0,2,2,0
16178,0,0,0,NA
16179,0,0,0,NA
16180,0,0,0,NA
16181,0,0,0,NA
16182,0,0,0,NA
16183,0,0,0,NA
16184,0,0,0,NA
16185,0,0,0,NA
16186,0,0,0,NA
16187,0,0,0,NA
16188,0,0,0,NA
16189,0,0,0,NA
16190,6,17,23,0.2608695652173913
16191,0,0,0,NA
16192,0,0,0,NA
16193,0,0,0,NA
16194,0,0,0,NA
16195,0,0,0,NA
16196,0,0,0,NA
16197,0,0,0,NA
16198,0,0,0,NA
16199,0,0,0,NA
16200,0,0,0,NA
16201,0,0,0,NA
16202,10,2,12,0.8333333333333334
16203,0,2,2,0
16204,0,1,1,0
16205,0,0,0,NA
16206,0,0,0,NA
16207,0,0,0,NA
16208,0,0,0,NA
16209,0,0,0,NA
16210,0,0,0,NA
16211,0,0,0,NA
16212,2,10,12,0.16666666666666666
16213,0,0,0,NA
16214,0,0,0,NA
16215,0,0,0,NA
16216,0,0,0,NA
16217,0,0,0,NA
16218,0,0,0,NA
16219,0,0,0,NA
16220,0,0,0,NA
16221,0,0,0,NA
16222,0,0,0,NA
16223,0,0,0,NA
16224,0,0,0,NA
16225,0,0,0,NA
16226,0,4,4,0
16227,0,0,0,NA
16228,0,0,0,NA
16229,0,0,0,NA
16230,0,0,0,NA
16231,0,2,2,0
16232,0,1,1,0
16233,0,0,0,NA
16234,0,0,0,NA
16235,0,0,0,NA
16236,0,0,0,NA
16237,0,0,0,NA
16238,0,0,0,NA
16239,0,0,0,NA
16240,1,6,7,0.14285714285714285
16241,0,0,0,NA
16242,0,0,0,NA
16243,0,0,0,NA
16244,0,0,0,NA
16245,0,0,0,NA
16246,0,0,0,NA
16247,0,0,0,NA
16248,0,0,0,NA
16249,0,0,0,NA
16250,0,0,0,NA
16251,0,0,0,NA
16252,0,0,0,NA
16253,0,0,0,NA
16254,0,0,0,NA
16255,29,66,95,0.30526315789473685
16256,0,1,1,0
16257,0,22,22,0
16258,0,11,11,0
16259,0,13,13,0
16260,0,0,0,NA
16261,0,0,0,NA
16262,NA,NA,NA,NA
16263,0,0,0,NA
16264,0,0,0,NA
16265,0,0,0,NA
16266,0,0,0,NA
16267,0,0,0,NA
16268,0,0,0,NA
16269,0,0,0,NA
16270,0,0,0,NA
16271,0,0,0,NA
16272,0,0,0,NA
16273,0,0,0,NA
16274,0,0,0,NA
16275,0,3,3,0
16276,0,0,0,NA
16277,0,0,0,NA
16278,0,0,0,NA
16279,0,1,1,0
16280,0,0,0,NA
16281,16,14,30,0.5333333333333333
16282,0,0,0,NA
16283,0,0,0,NA
16284,0,0,0,NA
16285,0,0,0,NA
16286,4,7,11,0.36363636363636365
16287,0,0,0,NA
16288,0,6,6,0
16289,5,16,21,0.23809523809523808
16290,0,0,0,NA
16291,0,0,0,NA
16292,0,0,0,NA
16293,0,0,0,NA
16294,0,0,0,NA
16295,0,0,0,NA
16296,0,0,0,NA
16297,0,0,0,NA
16298,0,0,0,NA
16299,0,0,0,NA
16300,0,0,0,NA
16301,0,0,0,NA
16302,0,0,0,NA
16303,0,0,0,NA
16304,0,0,0,NA
16305,0,0,0,NA
16306,0,0,0,NA
16307,0,0,0,NA
16308,0,0,0,NA
16309,0,0,0,NA
16310,0,0,0,NA
16311,0,0,0,NA
16312,0,0,0,NA
16313,0,0,0,NA
16314,0,0,0,NA
16315,0,0,0,NA
16316,0,0,0,NA
16317,0,0,0,NA
16318,0,0,0,NA
16319,0,0,0,NA
16320,0,0,0,NA
16321,12,6,18,0.6666666666666666
16322,0,0,0,NA
16323,0,0,0,NA
16324,0,0,0,NA
16325,0,0,0,NA
16326,0,0,0,NA
16327,0,0,0,NA
16328,0,0,0,NA
16329,27,67,94,0.2872340425531915
16330,0,1,1,0
16331,0,0,0,NA
16332,0,0,0,NA
16333,0,0,0,NA
16334,0,0,0,NA
16335,0,0,0,NA
16336,0,0,0,NA
16337,0,0,0,NA
16338,3,10,13,0.23076923076923078
16339,0,0,0,NA
16340,0,0,0,NA
16341,0,0,0,NA
16342,0,0,0,NA
16343,0,0,0,NA
16344,0,3,3,0
16345,0,0,0,NA
16346,0,0,0,NA
16347,0,0,0,NA
16348,0,0,0,NA
16349,3,29,32,0.09375
16350,0,5,5,0
16351,0,0,0,NA
16352,0,0,0,NA
16353,0,2,2,0
16354,0,0,0,NA
16355,0,0,0,NA
16356,0,0,0,NA
16357,0,0,0,NA
16358,2,7,9,0.2222222222222222
16359,0,0,0,NA
16360,0,0,0,NA
16361,0,0,0,NA
16362,0,0,0,NA
16363,0,0,0,NA
16364,0,0,0,NA
16365,0,0,0,NA
16366,0,0,0,NA
16367,0,7,7,0
16368,0,0,0,NA
16369,0,0,0,NA
16370,0,5,5,0
16371,0,0,0,NA
16372,0,0,0,NA
16373,0,0,0,NA
16374,0,0,0,NA
16375,1,9,10,0.1
16376,0,0,0,NA
16377,0,0,0,NA
16378,1,12,13,0.07692307692307693
16379,0,0,0,NA
16380,0,0,0,NA
16381,0,0,0,NA
16382,0,0,0,NA
16383,0,0,0,NA
16384,0,0,0,NA
16385,0,0,0,NA
16386,3,0,3,1
16387,0,0,0,NA
16388,0,0,0,NA
16389,0,0,0,NA
16390,0,0,0,NA
16391,0,0,0,NA
16392,0,0,0,NA
16393,0,0,0,NA
16394,0,1,1,0
16395,0,0,0,NA
16396,22,103,125,0.176
16397,0,1,1,0
16398,0,0,0,NA
16399,0,0,0,NA
16400,0,0,0,NA
16401,0,0,0,NA
16402,0,0,0,NA
16403,0,5,5,0
16404,0,0,0,NA
16405,0,1,1,0
16406,0,0,0,NA
16407,0,0,0,NA
16408,0,0,0,NA
16409,0,0,0,NA
16410,0,0,0,NA
16411,0,2,2,0
16412,0,38,38,0
16413,0,0,0,NA
16414,0,0,0,NA
16415,0,0,0,NA
16416,0,0,0,NA
16417,0,0,0,NA
16418,0,0,0,NA
16419,4,NA,4,1
16420,0,0,0,NA
16421,0,0,0,NA
16422,0,0,0,NA
16423,0,0,0,NA
16424,2,6,8,0.25
16425,0,0,0,NA
16426,0,3,3,0
16427,0,0,0,NA
16428,0,1,1,0
16429,1,7,8,0.125
16430,0,0,0,NA
16431,6,12,18,0.3333333333333333
16432,0,0,0,NA
16433,1,12,13,0.07692307692307693
16434,0,0,0,NA
16435,0,0,0,NA
16436,0,0,0,NA
16437,0,0,0,NA
16438,0,0,0,NA
16439,0,0,0,NA
16440,0,5,5,0
16441,0,0,0,NA
16442,25,48,73,0.3424657534246575
16443,0,0,0,NA
16444,0,0,0,NA
16445,0,0,0,NA
16446,0,1,1,0
16447,3,0,3,1
16448,0,0,0,NA
16449,0,0,0,NA
16450,1,12,13,0.07692307692307693
16451,0,8,8,0
16452,0,0,0,NA
16453,0,0,0,NA
16454,0,0,0,NA
16455,3,20,23,0.13043478260869565
16456,0,0,0,NA
16457,1,13,14,0.07142857142857142
16458,0,0,0,NA
16459,0,0,0,NA
16460,0,0,0,NA
16461,110,270,380,0.2894736842105263
16462,0,0,0,NA
16463,0,0,0,NA
16464,NA,NA,NA,NA
16465,0,0,0,NA
16466,0,0,0,NA
16467,0,0,0,NA
16468,0,1,1,0
16469,0,2,2,0
16470,0,0,0,NA
16471,0,0,0,NA
16472,0,0,0,NA
16473,0,0,0,NA
16474,0,0,0,NA
16475,0,0,0,NA
16476,0,0,0,NA
16477,0,0,0,NA
16478,0,0,0,NA
16479,0,1,1,0
16480,0,0,0,NA
16481,0,0,0,NA
16482,0,1,1,0
16483,0,0,0,NA
16484,0,0,0,NA
16485,0,0,0,NA
16486,19,17,36,0.5277777777777778
16487,0,0,0,NA
16488,0,0,0,NA
16489,0,0,0,NA
16490,0,0,0,NA
16491,0,0,0,NA
16492,0,0,0,NA
16493,2,2,4,0.5
16494,0,0,0,NA
16495,0,11,11,0
16496,0,11,11,0
16497,0,0,0,NA
16498,0,0,0,NA
16499,2,5,7,0.2857142857142857
16500,0,0,0,NA
16501,0,0,0,NA
16502,0,0,0,NA
16503,0,0,0,NA
16504,0,0,0,NA
16505,0,0,0,NA
16506,NA,NA,1,NA
16507,0,0,0,NA
16508,0,0,0,NA
16509,0,0,0,NA
16510,0,1,1,0
16511,0,0,0,NA
16512,9,29,38,0.23684210526315788
16513,4,16,20,0.2
16514,0,0,0,NA
16515,0,0,0,NA
16516,0,0,0,NA
16517,0,0,0,NA
16518,0,0,0,NA
16519,0,0,0,NA
16520,0,0,0,NA
16521,0,0,0,NA
16522,0,0,0,NA
16523,0,0,0,NA
16524,0,0,0,NA
16525,0,0,0,NA
16526,0,0,0,NA
16527,0,0,0,NA
16528,0,0,0,NA
16529,0,0,0,NA
16530,0,0,0,NA
16531,0,0,0,NA
16532,0,0,0,NA
16533,0,0,0,NA
16534,0,0,0,NA
16535,0,1,1,0
16536,0,0,0,NA
16537,0,0,0,NA
16538,0,0,0,NA
16539,0,0,0,NA
16540,0,0,0,NA
16541,0,0,0,NA
16542,0,0,0,NA
16543,0,0,0,NA
16544,0,0,0,NA
16545,0,0,0,NA
16546,0,0,0,NA
16547,0,0,0,NA
16548,0,0,0,NA
16549,0,0,0,NA
16550,0,5,5,0
16551,0,0,0,NA
16552,0,0,0,NA
16553,90,111,201,0.44776119402985076
16554,0,0,0,NA
16555,0,0,0,NA
16556,0,0,0,NA
16557,0,0,0,NA
16558,0,0,0,NA
16559,0,0,0,NA
16560,0,0,0,NA
16561,0,0,0,NA
