casualty_group,total_incidents,civil_defense_region,country,year,month,killed,injured,total_casualties,time_binary,lethality_category
493,1,12: South Eastern,England,1940,7,1,12,13,0,low
494,1,12: South Eastern,England,1940,7,0,0,0,0,NA
495,1,4: Eastern,England,1940,7,0,0,0,1,NA
496,1,4: Eastern,England,1940,7,0,0,0,1,NA
497,1,5: London,England,1940,7,0,0,0,1,NA
498,1,8: Wales,Wales,1940,7,0,0,0,1,NA
499,1,8: Wales,Wales,1940,7,0,0,0,1,NA
500,1,12: South Eastern,England,1940,7,4,25,29,1,low
501,1,4: Eastern,England,1940,7,0,0,0,1,NA
502,1,4: Eastern,England,1940,7,0,0,0,1,NA
503,1,6: Southern,England,1940,7,0,0,0,0,NA
504,1,6: Southern,England,1940,7,0,0,0,0,NA
505,1,7: South Western,England,1940,7,1,3,4,0,low
506,1,7: South Western,England,1940,7,0,0,0,0,NA
507,1,8: Wales,Wales,1940,7,0,6,6,0,low
508,1,8: Wales,Wales,1940,7,0,4,4,0,low
509,1,8: Wales,Wales,1940,7,0,0,0,0,NA
510,1,11: Scotland,Scotland,1940,7,3,4,7,0,medium
511,1,1: Northern,England,1940,7,0,0,0,1,NA
512,1,4: Eastern,England,1940,7,0,1,1,0,low
513,1,4: Eastern,England,1940,7,0,0,0,0,NA
514,1,10: North Western,England,1940,7,0,0,0,1,NA
515,1,10: North Western,England,1940,7,0,0,0,1,NA
516,1,11: Scotland,Scotland,1940,7,0,0,0,1,NA
517,1,11: Scotland,Scotland,1940,7,3,15,18,1,low
518,1,11: Scotland,Scotland,1940,7,0,0,0,1,NA
519,1,11: Scotland,Scotland,1940,7,0,0,0,1,NA
520,1,11: Scotland,Scotland,1940,7,0,0,0,1,NA
521,1,11: Scotland,Scotland,1940,7,0,0,0,1,NA
522,1,7: South Western,England,1940,7,0,0,0,0,NA
523,1,7: South Western,England,1940,7,0,2,2,0,low
524,1,8: Wales,Wales,1940,7,0,0,0,0,NA
525,1,8: Wales,Wales,1940,7,0,3,3,0,low
526,1,11: Scotland,Scotland,1940,7,4,42,46,0,low
527,1,12: South Eastern,England,1940,7,0,0,0,0,NA
528,1,1: Northern,England,1940,7,0,0,0,1,NA
529,1,7: South Western,England,1940,7,0,0,0,1,NA
530,1,7: South Western,England,1940,7,0,0,0,1,NA
531,1,7: South Western,England,1940,7,0,0,0,1,NA
532,1,7: South Western,England,1940,7,0,0,0,1,NA
533,1,7: South Western,England,1940,7,0,0,0,1,NA
534,1,7: South Western,England,1940,7,0,0,0,1,NA
535,1,10: North Western,England,1940,7,0,0,0,1,NA
536,1,11: Scotland,Scotland,1940,7,0,0,0,1,NA
537,1,11: Scotland,Scotland,1940,7,0,26,26,1,low
538,1,11: Scotland,Scotland,1940,7,0,0,0,1,NA
539,1,11: Scotland,Scotland,1940,7,0,0,0,1,NA
540,1,11: Scotland,Scotland,1940,7,0,0,0,1,NA
541,1,11: Scotland,Scotland,1940,7,0,0,0,1,NA
542,1,12: South Eastern,England,1940,7,0,0,0,1,NA
543,1,12: South Eastern,England,1940,7,0,3,3,1,low
544,1,12: South Eastern,England,1940,7,0,0,0,1,NA
545,1,7: South Western,England,1940,7,0,0,0,1,NA
546,1,7: South Western,England,1940,7,0,0,0,0,NA
547,1,12: South Eastern,England,1940,7,0,0,0,1,NA
548,1,12: South Eastern,England,1940,7,0,0,0,1,NA
549,1,12: South Eastern,England,1940,7,0,0,0,1,NA
550,1,1: Northern,England,1940,7,0,2,2,1,low
551,1,1: Northern,England,1940,7,0,13,13,1,low
552,1,1: Northern,England,1940,7,0,0,0,1,NA
553,1,4: Eastern,England,1940,7,0,0,0,1,NA
554,1,4: Eastern,England,1940,7,0,0,0,1,NA
555,1,7: South Western,England,1940,7,0,0,0,1,NA
556,1,7: South Western,England,1940,7,0,0,0,1,NA
557,1,7: South Western,England,1940,7,0,0,0,1,NA
558,1,7: South Western,England,1940,7,0,0,0,1,NA
559,1,7: South Western,England,1940,7,2,6,8,1,low
560,1,7: South Western,England,1940,7,0,0,0,1,NA
561,1,8: Wales,Wales,1940,7,0,0,0,1,NA
562,1,8: Wales,Wales,1940,7,0,3,3,1,low
563,1,10: North Western,England,1940,7,7,4,11,1,medium
564,1,12: South Eastern,England,1940,7,0,0,0,1,NA
565,1,12: South Eastern,England,1940,7,0,0,0,1,NA
566,1,1: Northern,England,1940,7,0,0,0,1,NA
567,1,4: Eastern,England,1940,7,0,0,0,1,NA
568,1,4: Eastern,England,1940,7,0,0,0,1,NA
569,1,7: South Western,England,1940,7,0,0,0,1,NA
570,1,7: South Western,England,1940,7,0,0,0,1,NA
571,1,7: South Western,England,1940,7,0,0,0,1,NA
572,1,11: Scotland,Scotland,1940,7,0,1,1,1,low
573,1,1: Northern,England,1940,7,0,1,1,1,low
574,1,1: Northern,England,1940,7,0,0,0,1,NA
575,1,1: Northern,England,1940,7,0,0,0,1,NA
576,1,1: Northern,England,1940,7,0,0,0,1,NA
577,1,2: North Eastern,England,1940,7,0,0,0,1,NA
578,1,4: Eastern,England,1940,7,0,0,0,1,NA
579,1,7: South Western,England,1940,7,0,0,0,1,NA
580,1,7: South Western,England,1940,7,0,0,0,1,NA
581,1,8: Wales,Wales,1940,7,0,0,0,1,NA
582,1,8: Wales,Wales,1940,7,0,0,0,1,NA
583,1,11: Scotland,Scotland,1940,7,0,0,0,1,NA
584,1,11: Scotland,Scotland,1940,7,1,6,7,1,low
585,1,11: Scotland,Scotland,1940,7,7,36,43,0,low
586,1,11: Scotland,Scotland,1940,7,0,0,0,0,NA
587,1,1: Northern,England,1940,7,0,0,0,1,NA
588,1,4: Eastern,England,1940,7,0,0,0,1,NA
589,1,2: North Eastern,England,1940,7,0,4,4,1,low
590,1,3: North Midlands,England,1940,7,0,0,0,1,NA
591,1,3: North Midlands,England,1940,7,0,0,0,1,NA
592,1,3: North Midlands,England,1940,7,0,0,0,1,NA
593,1,4: Eastern,England,1940,7,0,0,0,1,NA
594,1,4: Eastern,England,1940,7,0,0,0,1,NA
595,1,4: Eastern,England,1940,7,0,0,0,1,NA
596,1,7: South Western,England,1940,7,0,0,0,1,NA
597,1,8: Wales,Wales,1940,7,0,0,0,1,NA
598,1,8: Wales,Wales,1940,7,0,0,0,1,NA
599,1,8: Wales,Wales,1940,7,0,0,0,1,NA
600,1,8: Wales,Wales,1940,7,0,0,0,1,NA
601,1,8: Wales,Wales,1940,7,0,0,0,1,NA
602,1,11: Scotland,Scotland,1940,7,0,6,6,1,low
603,1,11: Scotland,Scotland,1940,7,0,0,0,1,NA
604,1,12: South Eastern,England,1940,7,0,0,0,1,NA
605,1,12: South Eastern,England,1940,7,0,0,0,1,NA
606,1,12: South Eastern,England,1940,7,0,0,0,1,NA
607,1,12: South Eastern,England,1940,7,0,0,0,1,NA
608,1,12: South Eastern,England,1940,7,0,0,0,1,NA
609,1,12: South Eastern,England,1940,7,0,0,0,1,NA
610,1,12: South Eastern,England,1940,7,0,0,0,1,NA
611,1,12: South Eastern,England,1940,7,0,0,0,1,NA
612,1,4: Eastern,England,1940,7,0,0,0,0,NA
613,1,4: Eastern,England,1940,7,0,0,0,0,NA
614,1,12: South Eastern,England,1940,7,0,0,0,0,NA
615,1,12: South Eastern,England,1940,7,0,0,0,0,NA
616,1,12: South Eastern,England,1940,7,0,0,0,0,NA
617,1,8: Wales,Wales,1940,7,0,0,0,1,NA
618,1,8: Wales,Wales,1940,7,0,0,0,1,NA
619,1,9: Midlands,England,1940,7,0,0,0,1,NA
620,1,11: Scotland,Scotland,1940,7,0,0,0,1,NA
621,1,12: South Eastern,England,1940,7,0,0,0,1,NA
622,1,13: Northern Ireland,Northern Ireland,1940,7,0,0,0,1,NA
623,1,10: North Western,England,1940,7,0,0,0,1,NA
624,1,7: South Western,England,1940,7,0,0,0,1,NA
625,1,11: Scotland,Scotland,1940,7,0,0,0,1,NA
626,1,1: Northern,England,1940,7,0,1,1,1,low
627,1,11: Scotland,Scotland,1940,7,0,0,0,1,NA
628,1,4: Eastern,England,1940,7,0,0,0,0,NA
629,1,6: Southern,England,1940,7,0,0,0,0,NA
630,1,6: Southern,England,1940,7,0,0,0,0,NA
631,1,6: Southern,England,1940,7,0,4,4,0,low
632,1,6: Southern,England,1940,7,0,0,0,0,NA
633,1,11: Scotland,Scotland,1940,7,0,18,18,0,low
634,1,12: South Eastern,England,1940,7,0,0,0,0,NA
635,1,4: Eastern,England,1940,7,0,0,0,0,NA
636,1,6: Southern,England,1940,7,0,0,0,0,NA
637,1,7: South Western,England,1940,7,0,1,1,0,low
638,1,12: South Eastern,England,1940,7,0,0,0,0,NA
639,1,12: South Eastern,England,1940,7,0,0,0,0,NA
640,1,7: South Western,England,1940,7,0,0,0,1,NA
641,1,4: Eastern,England,1940,7,0,0,0,1,NA
642,1,4: Eastern,England,1940,7,0,0,0,1,NA
643,1,4: Eastern,England,1940,7,0,0,0,0,NA
644,1,11: Scotland,Scotland,1940,7,0,0,0,1,NA
645,1,11: Scotland,Scotland,1940,7,0,0,0,0,NA
646,1,12: South Eastern,England,1940,7,0,0,0,0,NA
647,1,12: South Eastern,England,1940,7,0,0,0,0,NA
648,1,12: South Eastern,England,1940,7,0,0,0,0,NA
649,1,12: South Eastern,England,1940,7,1,7,8,0,low
650,1,4: Eastern,England,1940,7,0,0,0,1,NA
651,1,4: Eastern,England,1940,7,0,0,0,1,NA
652,1,4: Eastern,England,1940,7,0,0,0,1,NA
653,1,4: Eastern,England,1940,7,0,4,4,1,low
654,1,5: London,England,1940,7,0,6,6,1,low
655,1,5: London,England,1940,7,2,1,3,1,high
656,1,6: Southern,England,1940,7,0,1,1,1,low
657,1,6: Southern,England,1940,7,0,0,0,1,NA
658,1,6: Southern,England,1940,7,0,0,0,1,NA
659,1,7: South Western,England,1940,7,0,0,0,1,NA
660,1,6: Southern,England,1940,7,0,0,0,1,NA
661,1,7: South Western,England,1940,7,0,0,0,1,NA
662,1,7: South Western,England,1940,7,0,0,0,1,NA
663,1,7: South Western,England,1940,7,0,0,0,1,NA
664,1,8: Wales,Wales,1940,7,0,0,0,1,NA
665,1,11: Scotland,Scotland,1940,7,0,0,0,1,NA
666,1,11: Scotland,Scotland,1940,7,0,0,0,1,NA
667,1,11: Scotland,Scotland,1940,7,0,0,0,1,NA
668,1,12: South Eastern,England,1940,7,0,0,0,1,NA
669,1,4: Eastern,England,1940,7,0,0,0,1,NA
670,1,6: Southern,England,1940,7,0,0,0,1,NA
671,1,6: Southern,England,1940,7,0,0,0,1,NA
672,1,6: Southern,England,1940,7,0,0,0,1,NA
673,1,6: Southern,England,1940,7,0,0,0,1,NA
674,1,7: South Western,England,1940,7,0,0,0,1,NA
675,1,7: South Western,England,1940,7,0,0,0,1,NA
676,1,7: South Western,England,1940,7,0,0,0,1,NA
677,1,6: Southern,England,1940,7,0,0,0,1,NA
678,1,6: Southern,England,1940,7,0,0,0,1,NA
679,1,6: Southern,England,1940,7,0,0,0,1,NA
680,1,6: Southern,England,1940,7,0,0,0,1,NA
681,1,6: Southern,England,1940,7,0,0,0,1,NA
682,1,8: Wales,Wales,1940,7,7,0,7,0,high
683,1,11: Scotland,Scotland,1940,7,0,0,0,1,NA
684,1,11: Scotland,Scotland,1940,7,0,0,0,1,NA
685,1,11: Scotland,Scotland,1940,7,0,0,0,1,NA
686,1,11: Scotland,Scotland,1940,7,0,0,0,1,NA
687,1,11: Scotland,Scotland,1940,7,0,0,0,1,NA
688,1,11: Scotland,Scotland,1940,7,0,0,0,1,NA
689,1,11: Scotland,Scotland,1940,7,0,0,0,1,NA
690,1,12: South Eastern,England,1940,7,0,0,0,0,NA
691,1,7: South Western,England,1940,7,0,0,0,1,NA
692,1,6: Southern,England,1940,7,0,0,0,1,NA
693,1,7: South Western,England,1940,7,0,0,0,1,NA
694,1,7: South Western,England,1940,7,0,0,0,1,NA
695,1,7: South Western,England,1940,7,0,0,0,1,NA
696,1,7: South Western,England,1940,7,0,0,0,1,NA
697,1,8: Wales,Wales,1940,7,0,0,0,1,NA
698,1,8: Wales,Wales,1940,7,0,0,0,1,NA
699,1,8: Wales,Wales,1940,7,0,0,0,1,NA
700,1,8: Wales,Wales,1940,7,0,0,0,1,NA
701,1,8: Wales,Wales,1940,7,0,0,0,1,NA
702,1,9: Midlands,England,1940,7,0,0,0,1,NA
703,1,9: Midlands,England,1940,7,0,0,0,1,NA
704,1,10: North Western,England,1940,7,0,0,0,1,NA
705,1,1: Northern,England,1940,7,3,6,9,1,medium
706,1,6: Southern,England,1940,7,0,0,0,1,NA
707,1,7: South Western,England,1940,7,0,0,0,1,NA
708,1,7: South Western,England,1940,7,0,0,0,1,NA
709,1,6: Southern,England,1940,7,0,0,0,1,NA
710,1,7: South Western,England,1940,7,0,0,0,1,NA
711,1,7: South Western,England,1940,7,0,0,0,1,NA
712,1,8: Wales,Wales,1940,7,0,0,0,1,NA
713,1,8: Wales,Wales,1940,7,0,0,0,1,NA
714,1,8: Wales,Wales,1940,7,0,0,0,1,NA
715,1,8: Wales,Wales,1940,7,0,0,0,1,NA
716,1,9: Midlands,England,1940,7,0,0,0,1,NA
717,1,9: Midlands,England,1940,7,0,0,0,1,NA
718,1,10: North Western,England,1940,7,0,0,0,1,NA
719,1,10: North Western,England,1940,7,0,0,0,1,NA
720,1,10: North Western,England,1940,7,0,1,1,1,low
721,1,11: Scotland,Scotland,1940,7,0,0,0,1,NA
722,1,12: South Eastern,England,1940,7,0,0,0,1,NA
723,1,12: South Eastern,England,1940,7,0,2,2,1,low
724,1,12: South Eastern,England,1940,7,0,0,0,1,NA
725,1,12: South Eastern,England,1940,7,0,0,0,1,NA
726,1,12: South Eastern,England,1940,7,0,0,0,1,NA
727,1,12: South Eastern,England,1940,7,0,0,0,1,NA
728,1,12: South Eastern,England,1940,7,0,0,0,1,NA
729,1,1: Northern,England,1940,7,0,0,0,1,NA
730,1,1: Northern,England,1940,7,0,0,0,1,NA
731,1,3: North Midlands,England,1940,7,0,0,0,0,NA
732,1,6: Southern,England,1940,7,0,0,0,1,NA
733,1,7: South Western,England,1940,7,0,0,0,1,NA
734,1,7: South Western,England,1940,7,0,0,0,1,NA
735,1,8: Wales,Wales,1940,7,0,0,0,1,NA
736,1,10: North Western,England,1940,7,0,0,0,1,NA
737,1,10: North Western,England,1940,7,0,0,0,1,NA
738,1,10: North Western,England,1940,7,0,0,0,1,NA
739,1,10: North Western,England,1940,7,0,0,0,1,NA
740,1,11: Scotland,Scotland,1940,7,0,0,0,1,NA
741,1,12: South Eastern,England,1940,7,0,0,0,0,NA
742,1,2: North Eastern,England,1940,7,0,1,1,1,low
743,1,7: South Western,England,1940,7,0,0,0,1,NA
744,1,7: South Western,England,1940,7,0,4,4,1,low
745,1,8: Wales,Wales,1940,7,0,0,0,1,NA
746,1,8: Wales,Wales,1940,7,0,0,0,1,NA
747,1,8: Wales,Wales,1940,7,0,0,0,1,NA
748,1,8: Wales,Wales,1940,7,0,0,0,1,NA
749,1,8: Wales,Wales,1940,7,0,0,0,1,NA
750,1,1: Northern,England,1940,7,0,0,0,1,NA
751,1,4: Eastern,England,1940,7,12,23,35,0,medium
752,1,7: South Western,England,1940,7,0,0,0,1,NA
753,1,7: South Western,England,1940,7,0,0,0,1,NA
754,1,7: South Western,England,1940,7,0,0,0,1,NA
755,1,5: London,England,1940,7,0,1,1,1,low
756,1,5: London,England,1940,7,0,0,0,1,NA
757,1,5: London,England,1940,7,0,0,0,1,NA
758,1,5: London,England,1940,7,0,0,0,1,NA
759,1,5: London,England,1940,7,0,1,1,1,low
760,1,6: Southern,England,1940,7,0,0,0,1,NA
761,1,7: South Western,England,1940,7,0,0,0,1,NA
762,1,7: South Western,England,1940,7,0,0,0,1,NA
763,1,7: South Western,England,1940,7,0,0,0,1,NA
764,1,7: South Western,England,1940,7,0,0,0,1,NA
765,1,7: South Western,England,1940,7,0,0,0,1,NA
766,1,7: South Western,England,1940,7,0,0,0,1,NA
767,1,7: South Western,England,1940,7,0,0,0,1,NA
768,1,8: Wales,Wales,1940,7,0,0,0,1,NA
769,1,8: Wales,Wales,1940,7,0,0,0,1,NA
770,1,8: Wales,Wales,1940,7,0,0,0,1,NA
771,1,8: Wales,Wales,1940,7,0,0,0,1,NA
772,1,9: Midlands,England,1940,7,0,0,0,1,NA
773,1,10: North Western,England,1940,7,0,0,0,1,NA
774,1,5: London,England,1940,7,0,0,0,1,NA
775,1,7: South Western,England,1940,7,0,0,0,1,NA
776,1,7: South Western,England,1940,7,0,0,0,1,NA
777,1,7: South Western,England,1940,7,0,0,0,1,NA
778,1,7: South Western,England,1940,7,0,0,0,1,NA
779,1,4: Eastern,England,1940,7,0,0,0,1,NA
780,1,4: Eastern,England,1940,7,0,0,0,1,NA
781,1,4: Eastern,England,1940,7,0,0,0,1,NA
782,1,4: Eastern,England,1940,7,0,0,0,1,NA
783,1,8: Wales,Wales,1940,7,0,0,0,1,NA
784,1,10: North Western,England,1940,7,0,0,0,1,NA
785,1,12: South Eastern,England,1940,7,0,0,0,1,NA
786,1,12: South Eastern,England,1940,7,0,0,0,1,NA
787,1,4: Eastern,England,1940,8,6,54,60,0,low
788,1,4: Eastern,England,1940,8,0,0,0,0,NA
789,1,4: Eastern,England,1940,7,0,0,0,1,NA
790,1,4: Eastern,England,1940,7,0,0,0,1,NA
791,1,7: South Western,England,1940,7,0,0,0,1,NA
792,1,8: Wales,Wales,1940,7,0,0,0,1,NA
793,1,8: Wales,Wales,1940,7,0,0,0,1,NA
794,1,4: Eastern,England,1940,8,0,0,0,1,NA
796,1,8: Wales,Wales,1940,8,0,0,0,1,NA
797,1,11: Scotland,Scotland,1940,8,0,0,0,1,NA
798,1,11: Scotland,Scotland,1940,8,0,0,0,1,NA
799,1,11: Scotland,Scotland,1940,8,0,0,0,1,NA
800,1,4: Eastern,England,1940,8,0,0,0,1,NA
801,1,6: Southern,England,1940,8,0,0,0,0,NA
802,1,6: Southern,England,1940,8,0,0,0,0,NA
803,1,7: South Western,England,1940,8,0,0,0,1,NA
804,1,3: North Midlands,England,1940,8,0,0,0,1,NA
805,1,4: Eastern,England,1940,8,0,0,0,1,NA
806,1,6: Southern,England,1940,8,0,0,0,1,NA
807,1,7: South Western,England,1940,8,0,0,0,1,NA
808,1,7: South Western,England,1940,8,0,0,0,1,NA
809,1,7: South Western,England,1940,8,0,0,0,1,NA
810,1,7: South Western,England,1940,8,0,0,0,1,NA
811,1,8: Wales,Wales,1940,8,0,5,5,1,low
812,1,8: Wales,Wales,1940,8,0,0,0,1,NA
813,1,10: North Western,England,1940,8,0,0,0,1,NA
814,1,11: Scotland,Scotland,1940,8,0,0,0,1,NA
815,1,11: Scotland,Scotland,1940,8,0,0,0,1,NA
816,1,11: Scotland,Scotland,1940,8,0,0,0,1,NA
817,1,11: Scotland,Scotland,1940,8,0,0,0,1,NA
818,1,11: Scotland,Scotland,1940,8,0,0,0,1,NA
819,1,12: South Eastern,England,1940,8,0,0,0,1,NA
820,1,12: South Eastern,England,1940,8,0,0,0,1,NA
821,1,12: South Eastern,England,1940,8,0,0,0,1,NA
822,1,12: South Eastern,England,1940,8,0,0,0,1,NA
823,1,6: Southern,England,1940,8,0,0,0,1,NA
824,1,6: Southern,England,1940,8,0,0,0,1,NA
825,1,6: Southern,England,1940,8,0,0,0,1,NA
826,1,7: South Western,England,1940,8,0,0,0,1,NA
827,1,6: Southern,England,1940,8,0,0,0,1,NA
828,1,10: North Western,England,1940,8,0,0,0,1,NA
829,1,10: North Western,England,1940,8,0,0,0,1,NA
830,1,12: South Eastern,England,1940,8,0,0,0,0,NA
831,1,4: Eastern,England,1940,8,0,0,0,1,NA
832,1,4: Eastern,England,1940,8,0,0,0,1,NA
833,1,4: Eastern,England,1940,8,0,0,0,1,NA
834,1,4: Eastern,England,1940,8,0,0,0,1,NA
835,1,7: South Western,England,1940,8,0,0,0,1,NA
836,1,7: South Western,England,1940,8,0,0,0,1,NA
837,1,8: Wales,Wales,1940,8,0,0,0,1,NA
838,1,8: Wales,Wales,1940,8,0,0,0,1,NA
839,1,8: Wales,Wales,1940,8,0,0,0,1,NA
840,1,8: Wales,Wales,1940,8,0,0,0,1,NA
841,1,8: Wales,Wales,1940,8,0,0,0,1,NA
842,1,10: North Western,England,1940,8,0,0,0,1,NA
843,1,11: Scotland,Scotland,1940,8,0,0,0,1,NA
844,1,11: Scotland,Scotland,1940,8,0,0,0,1,NA
845,1,11: Scotland,Scotland,1940,8,0,0,0,1,NA
846,1,11: Scotland,Scotland,1940,8,0,0,0,1,NA
847,1,11: Scotland,Scotland,1940,8,0,0,0,1,NA
848,1,11: Scotland,Scotland,1940,8,0,0,0,1,NA
849,1,11: Scotland,Scotland,1940,8,0,0,0,1,NA
850,1,11: Scotland,Scotland,1940,8,0,0,0,1,NA
851,1,11: Scotland,Scotland,1940,8,0,0,0,1,NA
852,1,11: Scotland,Scotland,1940,8,0,0,0,1,NA
853,1,11: Scotland,Scotland,1940,8,0,0,0,1,NA
854,1,11: Scotland,Scotland,1940,8,0,0,0,1,NA
855,1,11: Scotland,Scotland,1940,8,0,0,0,1,NA
856,1,12: South Eastern,England,1940,8,0,0,0,1,NA
857,1,7: South Western,England,1940,8,0,0,0,1,NA
858,1,8: Wales,Wales,1940,8,0,0,0,1,NA
859,1,8: Wales,Wales,1940,8,0,0,0,1,NA
860,1,11: Scotland,Scotland,1940,8,0,0,0,1,NA
861,1,11: Scotland,Scotland,1940,8,0,0,0,1,NA
862,1,2: North Eastern,England,1940,8,0,0,0,1,NA
863,1,3: North Midlands,England,1940,8,0,1,1,1,low
864,1,3: North Midlands,England,1940,8,0,0,0,1,NA
865,1,3: North Midlands,England,1940,8,0,0,0,1,NA
866,1,4: Eastern,England,1940,8,0,0,0,1,NA
867,1,4: Eastern,England,1940,8,0,0,0,1,NA
868,1,4: Eastern,England,1940,8,0,0,0,1,NA
869,1,4: Eastern,England,1940,8,0,0,0,1,NA
870,1,4: Eastern,England,1940,8,1,11,12,1,low
871,1,4: Eastern,England,1940,8,0,0,0,1,NA
872,1,3: North Midlands,England,1940,8,0,0,0,1,NA
873,1,4: Eastern,England,1940,8,0,0,0,1,NA
874,1,4: Eastern,England,1940,8,0,0,0,1,NA
875,1,4: Eastern,England,1940,8,0,0,0,1,NA
876,1,1: Northern,England,1940,8,0,0,0,1,NA
877,1,12: South Eastern,England,1940,8,0,0,0,1,NA
878,1,12: South Eastern,England,1940,8,0,2,2,1,low
879,1,12: South Eastern,England,1940,8,0,0,0,1,NA
880,1,12: South Eastern,England,1940,8,0,0,0,1,NA
882,1,1: Northern,England,1940,8,0,0,0,0,NA
883,1,8: Wales,Wales,1940,8,0,0,0,1,NA
884,1,7: South Western,England,1940,8,0,0,0,1,NA
885,1,8: Wales,Wales,1940,8,0,0,0,1,NA
886,1,11: Scotland,Scotland,1940,8,0,0,0,1,NA
887,1,11: Scotland,Scotland,1940,8,0,0,0,1,NA
888,1,1: Northern,England,1940,8,0,3,3,1,low
889,1,1: Northern,England,1940,8,1,2,3,1,medium
890,1,2: North Eastern,England,1940,8,0,0,0,1,NA
891,1,6: Southern,England,1940,8,0,0,0,1,NA
892,1,6: Southern,England,1940,8,0,0,0,1,NA
893,1,6: Southern,England,1940,8,0,0,0,1,NA
894,1,7: South Western,England,1940,8,0,3,3,1,low
895,1,7: South Western,England,1940,8,0,0,0,1,NA
896,1,7: South Western,England,1940,8,0,0,0,1,NA
897,1,7: South Western,England,1940,8,0,0,0,1,NA
898,1,8: Wales,Wales,1940,8,0,3,3,1,low
899,1,10: North Western,England,1940,8,0,0,0,1,NA
900,1,11: Scotland,Scotland,1940,8,0,0,0,1,NA
901,1,7: South Western,England,1940,8,0,0,0,1,NA
902,1,7: South Western,England,1940,8,0,0,0,1,NA
903,1,7: South Western,England,1940,8,0,0,0,1,NA
904,1,10: North Western,England,1940,8,0,0,0,1,NA
905,1,10: North Western,England,1940,8,0,0,0,1,NA
906,1,10: North Western,England,1940,8,0,0,0,1,NA
907,1,10: North Western,England,1940,8,0,0,0,1,NA
908,1,7: South Western,England,1940,8,0,0,0,1,NA
909,1,7: South Western,England,1940,8,0,0,0,1,NA
910,1,6: Southern,England,1940,8,0,0,0,1,NA
911,1,6: Southern,England,1940,8,0,0,0,1,NA
912,1,7: South Western,England,1940,8,0,1,1,1,low
913,1,7: South Western,England,1940,8,1,0,1,1,high
914,1,7: South Western,England,1940,8,0,0,0,1,NA
915,1,7: South Western,England,1940,8,0,0,0,1,NA
916,1,7: South Western,England,1940,8,0,0,0,1,NA
917,1,8: Wales,Wales,1940,8,1,5,6,1,low
918,1,9: Midlands,England,1940,8,1,7,8,1,low
919,1,10: North Western,England,1940,8,1,0,1,1,high
920,1,10: North Western,England,1940,8,0,0,0,1,NA
921,1,12: South Eastern,England,1940,8,0,0,0,1,NA
922,1,12: South Eastern,England,1940,8,0,0,0,1,NA
923,1,1: Northern,England,1940,8,1,72,73,0,low
924,1,7: South Western,England,1940,8,0,0,0,0,NA
925,1,12: South Eastern,England,1940,8,0,0,0,0,NA
926,1,7: South Western,England,1940,8,0,0,0,1,NA
927,1,7: South Western,England,1940,8,0,0,0,1,NA
928,1,6: Southern,England,1940,8,0,0,0,1,NA
929,1,7: South Western,England,1940,8,0,0,0,1,NA
930,1,7: South Western,England,1940,8,0,0,0,1,NA
931,1,7: South Western,England,1940,8,0,0,0,1,NA
932,1,1: Northern,England,1940,8,0,1,1,1,low
933,1,1: Northern,England,1940,8,2,16,18,1,low
934,1,1: Northern,England,1940,8,0,0,0,1,NA
935,1,1: Northern,England,1940,8,0,0,0,1,NA
936,1,1: Northern,England,1940,8,0,0,0,1,NA
937,1,1: Northern,England,1940,8,0,0,0,1,NA
938,1,4: Eastern,England,1940,8,0,0,0,1,NA
939,1,4: Eastern,England,1940,8,0,0,0,1,NA
940,1,4: Eastern,England,1940,8,0,0,0,1,NA
941,1,4: Eastern,England,1940,8,0,0,0,1,NA
942,1,4: Eastern,England,1940,8,0,0,0,1,NA
943,1,4: Eastern,England,1940,8,0,1,1,1,low
944,1,4: Eastern,England,1940,8,0,0,0,1,NA
945,1,4: Eastern,England,1940,8,0,0,0,1,NA
946,1,4: Eastern,England,1940,8,0,0,0,1,NA
947,1,4: Eastern,England,1940,8,0,0,0,1,NA
948,1,4: Eastern,England,1940,8,0,0,0,1,NA
949,1,4: Eastern,England,1940,8,0,0,0,1,NA
950,1,4: Eastern,England,1940,8,0,0,0,1,NA
951,1,4: Eastern,England,1940,8,0,0,0,1,NA
952,1,6: Southern,England,1940,8,0,0,0,1,NA
953,1,6: Southern,England,1940,8,0,1,1,1,low
954,1,6: Southern,England,1940,8,0,0,0,1,NA
955,1,6: Southern,England,1940,8,0,0,0,1,NA
956,1,6: Southern,England,1940,8,0,0,0,1,NA
957,1,6: Southern,England,1940,8,0,0,0,1,NA
958,1,6: Southern,England,1940,8,0,0,0,1,NA
959,1,7: South Western,England,1940,8,0,0,0,1,NA
960,1,7: South Western,England,1940,8,0,0,0,1,NA
961,1,7: South Western,England,1940,8,0,0,0,1,NA
962,1,8: Wales,Wales,1940,8,0,0,0,1,NA
963,1,8: Wales,Wales,1940,8,0,2,2,1,low
964,1,10: North Western,England,1940,8,4,28,32,1,low
965,1,12: South Eastern,England,1940,8,0,2,2,1,low
966,1,12: South Eastern,England,1940,8,0,0,0,1,NA
967,1,12: South Eastern,England,1940,8,0,0,0,1,NA
968,1,12: South Eastern,England,1940,8,0,0,0,1,NA
969,1,12: South Eastern,England,1940,8,0,0,0,1,NA
970,1,12: South Eastern,England,1940,8,0,1,1,1,low
971,1,12: South Eastern,England,1940,8,0,10,10,0,low
972,1,1: Northern,England,1940,8,0,0,0,1,NA
973,1,4: Eastern,England,1940,8,0,0,0,1,NA
